order_id,order_date,customer_id,customer_segment,product_id,category,sub_category,quantity,unit_price,unit_cost,discount_pct,gross_amount,discount_amount,net_revenue,profit,payment_method,marketing_channel,shipping_mode,shipping_cost,delivery_days,country,region,city,is_returned
ORD300167,23-01-2025,C50228,Consumer,P1776,Fashion,Footwear,2,117.14,43.53,0,234.28,0,234.28,147.22,PayPal,Organic Search,Standard,3.99,8,Germany,Hesse,Wiesbaden,FALSE
ORD300776,23-01-2025,C50269,Consumer,P6031,Books,Fiction,1,6.15,4.57,0.1,6.15,0.62,5.53,0.96,Cash on Delivery,Affiliate,Express,9.99,4,United Kingdom,Scotland,Glasgow,FALSE
ORD300750,23-01-2025,C50051,Corporate,P1901,Books,Fiction,1,36.06,26.64,0.1,36.06,3.61,32.45,5.81,PayPal,Email,Standard,3.99,8,United States,Central,Kansas City,FALSE
ORD300204,25-01-2025,C50085,Consumer,P6309,Sports,Fitness,1,600.93,341.9,0,600.93,0,600.93,259.03,Debit Card,Organic Search,Standard,3.99,8,Australia,Victoria,Melbourne,FALSE
ORD300273,25-01-2025,C50267,Consumer,P3970,Electronics,Cameras,1,28.79,22.36,0,28.79,0,28.79,6.43,Credit Card,Direct,Standard,3.99,7,United States,West,Denver,FALSE
ORD300764,25-01-2025,C50085,Consumer,P8057,Books,Fiction,1,9.18,6.17,0,9.18,0,9.18,3.01,Credit Card,Organic Search,Same-Day,19.99,1,Australia,Victoria,Melbourne,FALSE
ORD300116,26-01-2025,C50176,Home Office,P6095,Books,Fiction,1,24.18,16.66,0,24.18,0,24.18,7.52,Credit Card,Direct,Express,9.99,3,India,North,Jaipur,FALSE
ORD300931,26-01-2025,C50186,Corporate,P5113,Fashion,Women's Apparel,1,14.41,7.07,0,14.41,0,14.41,7.34,Cash on Delivery,Paid Search,Standard,3.99,5,United Kingdom,Scotland,Glasgow,FALSE
ORD300922,26-01-2025,C50294,Home Office,P8948,Electronics,Smartphones,1,28.23,18.27,0,28.23,0,28.23,9.96,Credit Card,Social,Standard,3.99,6,United Kingdom,Wales,Cardiff,FALSE
ORD300312,27-01-2025,C50103,Home Office,P3310,Beauty,Fragrance,1,8.98,3.76,0,8.98,0,8.98,5.22,Debit Card,Social,Standard,3.99,8,India,North,Jaipur,FALSE
ORD300577,27-01-2025,C50190,Consumer,P4887,Sports,Cycling,4,293.3,183.12,0.05,1173.2,58.66,1114.54,382.06,Credit Card,Direct,Standard,3.99,4,Germany,Hesse,Wiesbaden,FALSE
ORD300633,27-01-2025,C50155,Consumer,P2780,Fashion,Bags,2,123.86,60.78,0,247.72,0,247.72,126.16,Debit Card,Email,Express,9.99,3,Australia,Victoria,Melbourne,FALSE
ORD300173,27-01-2025,C50284,Consumer,P3715,Fashion,Men's Apparel,1,67.49,32.38,0,67.49,0,67.49,35.11,Cash on Delivery,Organic Search,Standard,3.99,4,India,East,Kolkata,FALSE
ORD300940,28-01-2025,C50243,Corporate,P4889,Beauty,Skincare,1,62.61,30.28,0.05,62.61,3.13,59.48,29.2,PayPal,Social,Same-Day,19.99,0,United States,Central,Chicago,FALSE
ORD300157,28-01-2025,C50278,Consumer,P7198,Beauty,Fragrance,1,30.11,12.14,0,30.11,0,30.11,17.97,Credit Card,Email,Standard,3.99,8,India,East,Kolkata,FALSE
ORD300836,28-01-2025,C50025,Consumer,P6302,Books,Non-fiction,1,17.6,12.21,0,17.6,0,17.6,5.39,Debit Card,Email,Standard,3.99,5,United States,East,Boston,FALSE
ORD300523,28-01-2025,C50030,Consumer,P5090,Fashion,Footwear,1,12.89,6.22,0.1,12.89,1.29,11.6,5.38,Digital Wallet,Paid Search,Express,9.99,4,Australia,Queensland,Brisbane,TRUE
ORD300278,29-01-2025,C50019,Consumer,P7029,Beauty,Fragrance,1,13.4,6.95,0,13.4,0,13.4,6.45,Debit Card,Paid Search,Standard,3.99,4,India,South,Chennai,FALSE
ORD300844,29-01-2025,C50009,Corporate,P4880,Fashion,Women's Apparel,1,54.99,26.99,0.2,54.99,11,43.99,17,PayPal,Email,Express,9.99,2,United States,East,Boston,FALSE
ORD300067,31-01-2025,C50327,Consumer,P4014,Beauty,Makeup,5,109.39,41.34,0.05,546.95,27.35,519.6,312.9,Credit Card,Paid Search,Standard,3.99,6,United Kingdom,Wales,Cardiff,FALSE
ORD300105,31-01-2025,C50268,Corporate,P5924,Electronics,Accessories,2,35.22,27.62,0,70.44,0,70.44,15.2,Cash on Delivery,Organic Search,Standard,3.99,4,United States,East,New York,FALSE
ORD300165,01-02-2025,C50035,Consumer,P1301,Sports,Fitness,2,14.1,9.18,0.1,28.2,2.82,25.38,7.02,Credit Card,Affiliate,Standard,3.99,7,United States,East,New York,FALSE
ORD300965,02-02-2025,C50305,Corporate,P2416,Electronics,Cameras,2,64.31,51.42,0.1,128.62,12.86,115.76,12.92,Debit Card,Paid Search,Express,9.99,3,United States,East,Boston,FALSE
ORD300325,02-02-2025,C50211,Consumer,P3664,Beauty,Makeup,1,101.18,41.88,0.05,101.18,5.06,96.12,54.24,Digital Wallet,Affiliate,Standard,3.99,6,United States,West,San Francisco,FALSE
ORD300303,02-02-2025,C50147,Consumer,P8240,Beauty,Makeup,2,20.16,8.41,0,40.32,0,40.32,23.5,Credit Card,Paid Search,Standard,3.99,7,United States,East,Boston,FALSE
ORD300114,02-02-2025,C50000,Consumer,P5306,Fashion,Footwear,2,30.27,12.22,0,60.54,0,60.54,36.1,Debit Card,Organic Search,Standard,3.99,5,United Kingdom,England,London,FALSE
ORD300699,03-02-2025,C50166,Consumer,P6783,Fashion,Women's Apparel,2,15.31,7.87,0,30.62,0,30.62,14.88,Cash on Delivery,Paid Search,Standard,3.99,6,India,East,Bhubaneswar,FALSE
ORD300149,04-02-2025,C50269,Consumer,P5494,Sports,Cycling,1,25.69,17.95,0,25.69,0,25.69,7.74,Digital Wallet,Social,Standard,3.99,8,United Kingdom,Scotland,Glasgow,FALSE
ORD300510,04-02-2025,C50172,Consumer,P7199,Electronics,Headphones,1,440.17,340.75,0.4,440.17,176.07,264.1,-76.65,Credit Card,Paid Search,Standard,3.99,4,United States,East,New York,FALSE
ORD300019,04-02-2025,C50033,Home Office,P1323,Home & Kitchen,Cookware,1,100.68,61.95,0.1,100.68,10.07,90.61,28.66,Cash on Delivery,Direct,Standard,3.99,5,India,East,Bhubaneswar,FALSE
ORD300330,04-02-2025,C50144,Corporate,P5694,Electronics,Headphones,1,113.57,99.54,0.1,113.57,11.36,102.21,2.67,Credit Card,Organic Search,Express,9.99,4,United States,Central,Chicago,FALSE
ORD300961,05-02-2025,C50243,Corporate,P1545,Sports,Cycling,2,95.19,60.33,0,190.38,0,190.38,69.72,PayPal,Affiliate,Express,9.99,2,United States,Central,Chicago,FALSE
ORD300496,06-02-2025,C50282,Consumer,P5088,Sports,Cycling,1,84.14,50.92,0,84.14,0,84.14,33.22,Digital Wallet,Paid Search,Standard,3.99,7,United Kingdom,England,Manchester,FALSE
ORD300861,06-02-2025,C50014,Consumer,P7504,Fashion,Women's Apparel,1,12.11,5.25,0,12.11,0,12.11,6.86,PayPal,Affiliate,Express,9.99,3,India,East,Kolkata,FALSE
ORD300528,06-02-2025,C50184,Home Office,P1112,Electronics,Smartphones,2,846,581.16,0,1692,0,1692,529.68,Debit Card,Paid Search,Standard,3.99,4,United States,West,San Francisco,FALSE
ORD300781,07-02-2025,C50195,Corporate,P4410,Books,Children's,1,15.55,11.1,0,15.55,0,15.55,4.45,Credit Card,Organic Search,Standard,3.99,8,United States,South,Austin,FALSE
ORD300618,07-02-2025,C50116,Consumer,P8428,Fashion,Bags,1,95.02,52.07,0.1,95.02,9.5,85.52,33.45,Debit Card,Organic Search,Standard,3.99,6,United Kingdom,Wales,Cardiff,TRUE
ORD300475,08-02-2025,C50221,Consumer,P7318,Electronics,Accessories,1,66.18,52.06,0.3,66.18,19.85,46.33,-5.73,Credit Card,Social,Standard,3.99,7,Australia,NSW,Sydney,FALSE
ORD300865,10-02-2025,C50245,Consumer,P6234,Home & Kitchen,Cookware,1,229.21,130.36,0.2,229.21,45.84,183.37,53.01,Debit Card,Organic Search,Express,9.99,2,India,South,Bengaluru,FALSE
ORD300664,11-02-2025,C50222,Consumer,P3992,Fashion,Women's Apparel,1,147.69,69.15,0,147.69,0,147.69,78.54,Digital Wallet,Email,Express,9.99,2,Australia,Victoria,Melbourne,FALSE
ORD300364,12-02-2025,C50300,Consumer,P7266,Home & Kitchen,Decor,2,19.24,10.78,0.15,38.48,5.77,32.71,11.15,Cash on Delivery,Social,Standard,3.99,7,United States,East,Boston,FALSE
ORD300966,12-02-2025,C50244,Consumer,P9789,Home & Kitchen,Decor,2,22.44,14.05,0,44.88,0,44.88,16.78,Digital Wallet,Organic Search,Standard,3.99,5,United States,West,Denver,FALSE
ORD300859,13-02-2025,C50112,Consumer,P8569,Books,Non-fiction,2,6.89,4.66,0,13.78,0,13.78,4.46,Credit Card,Email,Standard,3.99,6,India,West,Mumbai,FALSE
ORD300413,13-02-2025,C50320,Consumer,P4711,Electronics,Headphones,1,25.85,21.31,0,25.85,0,25.85,4.54,Credit Card,Direct,Same-Day,19.99,0,United States,South,Austin,FALSE
ORD300054,14-02-2025,C50322,Consumer,P5245,Sports,Outdoor,3,20.36,12.08,0,61.08,0,61.08,24.84,Credit Card,Social,Standard,3.99,6,United Kingdom,England,London,FALSE
ORD300441,15-02-2025,C50039,Consumer,P8953,Sports,Cycling,1,22.48,15.01,0,22.48,0,22.48,7.47,PayPal,Paid Search,Standard,3.99,7,United States,South,Atlanta,FALSE
ORD300205,16-02-2025,C50193,Corporate,P3957,Beauty,Skincare,1,23.59,10.76,0,23.59,0,23.59,12.83,Credit Card,Affiliate,Standard,3.99,7,Australia,Victoria,Geelong,FALSE
ORD300446,16-02-2025,C50321,Consumer,P8285,Fashion,Bags,2,216.11,81.84,0,432.22,0,432.22,268.54,Credit Card,Organic Search,Standard,3.99,7,United Kingdom,England,Manchester,FALSE
ORD300631,16-02-2025,C50133,Consumer,P8437,Fashion,Footwear,1,47.35,21.06,0,47.35,0,47.35,26.29,PayPal,Paid Search,Express,9.99,2,United Kingdom,Wales,Swansea,FALSE
ORD300137,17-02-2025,C50320,Consumer,P7228,Home & Kitchen,Furniture,1,111.82,75.71,0,111.82,0,111.82,36.11,Debit Card,Email,Standard,3.99,5,United States,South,Austin,FALSE
ORD300679,17-02-2025,C50146,Corporate,P2886,Home & Kitchen,Decor,2,27.29,16.56,0,54.58,0,54.58,21.46,Cash on Delivery,Email,Standard,3.99,7,Germany,Berlin,Berlin,FALSE
ORD300010,17-02-2025,C50087,Consumer,P4484,Sports,Outdoor,1,254.64,152.17,0,254.64,0,254.64,102.47,Debit Card,Organic Search,Standard,3.99,4,United Kingdom,Scotland,Edinburgh,FALSE
ORD300556,17-02-2025,C50163,Consumer,P4527,Electronics,Accessories,2,175.76,128.35,0.2,351.52,70.3,281.22,24.52,Debit Card,Organic Search,Standard,3.99,8,United States,East,New York,FALSE
ORD300262,18-02-2025,C50161,Corporate,P3230,Fashion,Footwear,1,160.53,64.65,0,160.53,0,160.53,95.88,PayPal,Paid Search,Same-Day,19.99,0,United Kingdom,Wales,Swansea,FALSE
ORD300993,18-02-2025,C50105,Consumer,P5016,Beauty,Makeup,3,54.25,19.78,0,162.75,0,162.75,103.41,Digital Wallet,Email,Express,9.99,3,United States,South,Atlanta,FALSE
ORD300915,19-02-2025,C50193,Corporate,P7146,Fashion,Women's Apparel,3,39.94,19.55,0.2,119.82,23.96,95.86,37.21,Debit Card,Social,Standard,3.99,4,Australia,Victoria,Geelong,FALSE
ORD300074,19-02-2025,C50080,Consumer,P8937,Electronics,Accessories,1,52.11,35.38,0.15,52.11,7.82,44.29,8.91,Debit Card,Direct,Standard,3.99,5,India,South,Bengaluru,FALSE
ORD300968,19-02-2025,C50236,Consumer,P7118,Sports,Outdoor,1,20.3,14.2,0.1,20.3,2.03,18.27,4.07,Credit Card,Email,Standard,3.99,7,India,West,Pune,FALSE
ORD300708,20-02-2025,C50270,Consumer,P7666,Electronics,Headphones,2,39.77,29.47,0.15,79.54,11.93,67.61,8.67,Digital Wallet,Affiliate,Same-Day,19.99,1,India,East,Kolkata,FALSE
ORD300428,20-02-2025,C50261,Home Office,P8361,Beauty,Skincare,2,40.01,14.64,0.1,80.02,8,72.02,42.74,Digital Wallet,Organic Search,Standard,3.99,5,United States,East,Boston,FALSE
ORD300046,20-02-2025,C50289,Consumer,P7811,Fashion,Footwear,1,13.34,6.02,0,13.34,0,13.34,7.32,Credit Card,Social,Standard,3.99,8,United Kingdom,Scotland,Edinburgh,FALSE
ORD300957,20-02-2025,C50017,Consumer,P7397,Electronics,Cameras,2,415.33,341.33,0.05,830.66,41.53,789.13,106.47,Credit Card,Social,Standard,3.99,7,United States,West,Denver,FALSE
ORD300728,20-02-2025,C50161,Corporate,P1942,Home & Kitchen,Appliances,1,31.61,19.37,0,31.61,0,31.61,12.24,Cash on Delivery,Email,Standard,3.99,7,United Kingdom,Wales,Swansea,FALSE
ORD300636,20-02-2025,C50075,Corporate,P3211,Fashion,Women's Apparel,2,249.57,113.32,0,499.14,0,499.14,272.5,Credit Card,Affiliate,Express,9.99,2,United Kingdom,Scotland,Glasgow,FALSE
ORD300578,21-02-2025,C50186,Corporate,P3789,Fashion,Bags,2,16.54,7.22,0,33.08,0,33.08,18.64,PayPal,Affiliate,Standard,3.99,6,United Kingdom,Scotland,Glasgow,FALSE
ORD300495,21-02-2025,C50003,Consumer,P2525,Fashion,Bags,1,44.56,16.59,0.1,44.56,4.46,40.1,23.51,Cash on Delivery,Direct,Express,9.99,3,India,West,Mumbai,FALSE
ORD300988,21-02-2025,C50035,Consumer,P6297,Electronics,Laptops,2,1130.58,945.51,0,2261.16,0,2261.16,370.14,Credit Card,Paid Search,Standard,3.99,8,United States,East,New York,FALSE
ORD300617,21-02-2025,C50229,Home Office,P4132,Home & Kitchen,Cookware,1,828.63,422.19,0,828.63,0,828.63,406.44,Credit Card,Email,Express,9.99,2,United States,Central,Chicago,FALSE
ORD300954,22-02-2025,C50222,Consumer,P3943,Electronics,Laptops,2,960.26,763.72,0.15,1920.52,288.08,1632.44,105,PayPal,Direct,Express,9.99,2,Australia,Victoria,Melbourne,TRUE
ORD300098,22-02-2025,C50080,Consumer,P5678,Sports,Cycling,2,74.02,43.2,0,148.04,0,148.04,61.64,Credit Card,Paid Search,Standard,3.99,8,India,South,Bengaluru,FALSE
ORD300155,22-02-2025,C50059,Consumer,P7505,Home & Kitchen,Furniture,1,50.63,27.22,0,50.63,0,50.63,23.41,Credit Card,Social,Standard,3.99,4,India,West,Pune,FALSE
ORD300786,22-02-2025,C50069,Consumer,P9737,Fashion,Footwear,1,36.21,15.74,0,36.21,0,36.21,20.47,Digital Wallet,Organic Search,Standard,3.99,8,United States,West,San Francisco,FALSE
ORD300722,23-02-2025,C50305,Corporate,P5942,Beauty,Skincare,1,76.79,24.34,0,76.79,0,76.79,52.45,Cash on Delivery,Social,Standard,3.99,5,United States,East,Boston,FALSE
ORD300866,23-02-2025,C50221,Consumer,P1395,Electronics,Headphones,1,76.92,64.67,0,76.92,0,76.92,12.25,PayPal,Email,Express,9.99,2,Australia,NSW,Sydney,FALSE
ORD300838,23-02-2025,C50182,Consumer,P2017,Beauty,Makeup,1,8.07,2.83,0,8.07,0,8.07,5.24,Digital Wallet,Paid Search,Express,9.99,4,United Kingdom,England,London,FALSE
ORD300711,24-02-2025,C50020,Home Office,P6958,Fashion,Footwear,1,19.26,9.49,0.05,19.26,0.96,18.3,8.81,Credit Card,Organic Search,Standard,3.99,5,India,South,Bengaluru,FALSE
ORD300787,25-02-2025,C50173,Corporate,P5826,Home & Kitchen,Decor,1,79.87,48.96,0.2,79.87,15.97,63.9,14.94,PayPal,Organic Search,Standard,3.99,7,United Kingdom,England,Manchester,FALSE
ORD300628,26-02-2025,C50257,Consumer,P7238,Electronics,Accessories,1,28.84,22.71,0.1,28.84,2.88,25.96,3.25,Credit Card,Organic Search,Standard,3.99,6,United States,South,Austin,FALSE
ORD300222,26-02-2025,C50047,Consumer,P2882,Beauty,Skincare,2,16.34,6.89,0.3,32.68,9.8,22.88,9.1,Debit Card,Social,Same-Day,19.99,0,India,North,Delhi,FALSE
ORD300064,27-02-2025,C50173,Corporate,P3801,Books,Children's,1,18.25,12.16,0.15,18.25,2.74,15.51,3.35,Credit Card,Email,Express,9.99,2,United Kingdom,England,Manchester,FALSE
ORD300437,27-02-2025,C50245,Consumer,P8622,Sports,Outdoor,1,15.91,10.56,0,15.91,0,15.91,5.35,Credit Card,Direct,Standard,3.99,8,India,South,Bengaluru,FALSE
ORD300621,27-02-2025,C50337,Home Office,P9449,Fashion,Women's Apparel,1,33.41,11.32,0,33.41,0,33.41,22.09,Digital Wallet,Email,Standard,3.99,5,India,South,Chennai,FALSE
ORD300421,28-02-2025,C50001,Consumer,P1712,Beauty,Fragrance,1,23.82,9.74,0,23.82,0,23.82,14.08,Cash on Delivery,Affiliate,Express,9.99,2,United States,South,Atlanta,FALSE
ORD300652,28-02-2025,C50333,Consumer,P6472,Beauty,Fragrance,1,24.8,11.07,0,24.8,0,24.8,13.73,Credit Card,Email,Standard,3.99,5,Germany,Hesse,Frankfurt,FALSE
ORD300497,28-02-2025,C50218,Home Office,P8583,Electronics,Laptops,2,119.77,92.99,0.15,239.54,35.93,203.61,17.63,Cash on Delivery,Direct,Standard,3.99,6,United States,East,New York,FALSE
ORD300435,28-02-2025,C50260,Corporate,P9731,Home & Kitchen,Appliances,1,26.3,15.06,0.1,26.3,2.63,23.67,8.61,PayPal,Paid Search,Standard,3.99,7,Australia,Victoria,Melbourne,FALSE
ORD300589,01-03-2025,C50305,Corporate,P9634,Electronics,Headphones,1,239.03,173.48,0,239.03,0,239.03,65.55,Debit Card,Paid Search,Standard,3.99,4,United States,East,Boston,FALSE
ORD300715,04-03-2025,C50155,Consumer,P7475,Sports,Cycling,1,248.16,136.87,0.1,248.16,24.82,223.34,86.47,Digital Wallet,Email,Express,9.99,2,Australia,Victoria,Melbourne,FALSE
ORD300819,05-03-2025,C50071,Consumer,P6104,Beauty,Skincare,1,9.37,3.85,0.05,9.37,0.47,8.9,5.05,Credit Card,Email,Express,9.99,3,Australia,NSW,Sydney,FALSE
ORD300072,06-03-2025,C50195,Corporate,P3907,Fashion,Footwear,1,45.31,18.53,0,45.31,0,45.31,26.78,PayPal,Email,Standard,3.99,4,United States,South,Austin,FALSE
ORD300461,07-03-2025,C50041,Consumer,P9541,Sports,Cycling,1,60.55,43.45,0,60.55,0,60.55,17.1,PayPal,Organic Search,Standard,3.99,8,United States,West,Seattle,FALSE
ORD300770,07-03-2025,C50119,Consumer,P3212,Fashion,Bags,1,26,9.37,0,26,0,26,16.63,Digital Wallet,Email,Same-Day,19.99,1,Germany,Hesse,Frankfurt,FALSE
ORD300229,08-03-2025,C50077,Corporate,P1534,Beauty,Skincare,3,23.39,9.35,0,70.17,0,70.17,42.12,Credit Card,Social,Standard,3.99,5,Germany,Berlin,Berlin,TRUE
ORD300238,08-03-2025,C50233,Corporate,P7291,Home & Kitchen,Cookware,1,256.79,167.67,0.1,256.79,25.68,231.11,63.44,Cash on Delivery,Paid Search,Standard,3.99,5,United States,East,Boston,FALSE
ORD300411,09-03-2025,C50097,Home Office,P7913,Electronics,Accessories,1,143.99,109.56,0,143.99,0,143.99,34.43,Credit Card,Direct,Standard,3.99,5,United Kingdom,England,Manchester,FALSE
ORD300081,11-03-2025,C50172,Consumer,P7507,Electronics,Laptops,1,309.21,249.39,0.1,309.21,30.92,278.29,28.9,Digital Wallet,Organic Search,Express,9.99,3,United States,East,New York,FALSE
ORD300065,12-03-2025,C50143,Corporate,P9568,Sports,Cycling,3,205.74,127.32,0,617.22,0,617.22,235.26,Digital Wallet,Email,Express,9.99,4,United Kingdom,England,Manchester,FALSE
ORD300757,12-03-2025,C50192,Consumer,P3175,Home & Kitchen,Cookware,1,20.83,11.35,0.2,20.83,4.17,16.66,5.31,Credit Card,Organic Search,Express,9.99,2,India,South,Chennai,FALSE
ORD300532,12-03-2025,C50168,Consumer,P2157,Fashion,Bags,1,29.41,13.25,0,29.41,0,29.41,16.16,PayPal,Paid Search,Standard,3.99,6,Australia,NSW,Newcastle,FALSE
ORD300826,14-03-2025,C50104,Corporate,P6224,Fashion,Men's Apparel,3,99.28,44.9,0,297.84,0,297.84,163.14,Credit Card,Email,Standard,3.99,5,Australia,Victoria,Geelong,FALSE
ORD300367,16-03-2025,C50117,Consumer,P9571,Beauty,Skincare,1,9.41,3.78,0,9.41,0,9.41,5.63,Credit Card,Email,Standard,3.99,6,Australia,Victoria,Melbourne,FALSE
ORD300766,17-03-2025,C50151,Consumer,P9797,Sports,Cycling,1,315.21,197.68,0.3,315.21,94.56,220.65,22.97,Credit Card,Organic Search,Express,9.99,3,India,South,Chennai,FALSE
ORD300731,17-03-2025,C50017,Consumer,P5963,Sports,Fitness,1,12.5,7.04,0,12.5,0,12.5,5.46,PayPal,Direct,Same-Day,19.99,1,United States,West,Denver,FALSE
ORD300478,20-03-2025,C50031,Consumer,P8326,Beauty,Skincare,2,15.03,6.58,0,30.06,0,30.06,16.9,Cash on Delivery,Affiliate,Express,9.99,3,United States,West,Seattle,FALSE
ORD300623,22-03-2025,C50132,Consumer,P6804,Fashion,Bags,1,15.01,5.07,0,15.01,0,15.01,9.94,Cash on Delivery,Paid Search,Standard,3.99,5,India,North,Jaipur,FALSE
ORD300867,24-03-2025,C50138,Corporate,P3257,Electronics,Headphones,1,375.06,289.49,0,375.06,0,375.06,85.57,Credit Card,Direct,Standard,3.99,5,United States,East,Boston,FALSE
ORD300002,25-03-2025,C50062,Consumer,P8741,Fashion,Women's Apparel,1,110.13,60.55,0.1,110.13,11.01,99.12,38.57,PayPal,Social,Standard,3.99,8,United States,West,San Francisco,FALSE
ORD300738,25-03-2025,C50079,Consumer,P5657,Fashion,Women's Apparel,1,207.25,113.19,0.1,207.25,20.73,186.52,73.33,Cash on Delivery,Social,Express,9.99,3,United States,South,Atlanta,FALSE
ORD300977,26-03-2025,C50226,Consumer,P3484,Books,Non-fiction,1,15.87,12.26,0,15.87,0,15.87,3.61,Credit Card,Organic Search,Express,9.99,3,United Kingdom,England,Manchester,TRUE
ORD300097,26-03-2025,C50271,Consumer,P9707,Fashion,Men's Apparel,1,12.53,5.74,0.3,12.53,3.76,8.77,3.03,Credit Card,Social,Express,9.99,4,United States,South,Austin,FALSE
ORD300584,27-03-2025,C50301,Corporate,P2038,Electronics,Cameras,1,408.15,311.49,0.2,408.15,81.63,326.52,15.03,Digital Wallet,Social,Standard,3.99,4,India,North,Delhi,FALSE
ORD300275,28-03-2025,C50031,Consumer,P2832,Sports,Cycling,1,70.58,46.23,0.15,70.58,10.59,59.99,13.76,PayPal,Paid Search,Standard,3.99,7,United States,West,Seattle,FALSE
ORD300181,29-03-2025,C50099,Corporate,P9982,Home & Kitchen,Decor,2,39.73,24.67,0,79.46,0,79.46,30.12,PayPal,Social,Express,9.99,2,United States,South,Atlanta,FALSE
ORD300546,30-03-2025,C50057,Consumer,P4957,Home & Kitchen,Cookware,1,157.16,85.04,0,157.16,0,157.16,72.12,Credit Card,Paid Search,Express,9.99,3,United States,Central,Chicago,FALSE
ORD300442,30-03-2025,C50251,Home Office,P1637,Electronics,Laptops,1,1514.51,1098.94,0,1514.51,0,1514.51,415.57,Digital Wallet,Email,Express,9.99,3,United Kingdom,England,Manchester,FALSE
ORD300935,02-04-2025,C50320,Consumer,P1340,Fashion,Footwear,2,39.64,14.8,0,79.28,0,79.28,49.68,Cash on Delivery,Social,Standard,3.99,5,United States,South,Austin,TRUE
ORD300174,03-04-2025,C50055,Consumer,P2529,Electronics,Headphones,1,32.18,26.83,0,32.18,0,32.18,5.35,Credit Card,Affiliate,Standard,3.99,7,India,West,Pune,FALSE
ORD300231,04-04-2025,C50176,Home Office,P2007,Sports,Outdoor,1,43.9,30.73,0,43.9,0,43.9,13.17,PayPal,Email,Standard,3.99,6,India,North,Jaipur,TRUE
ORD300062,05-04-2025,C50318,Consumer,P3120,Home & Kitchen,Decor,1,179.21,126.49,0,179.21,0,179.21,52.72,Credit Card,Paid Search,Standard,3.99,5,United States,East,New York,FALSE
ORD300178,05-04-2025,C50258,Consumer,P1022,Electronics,Laptops,2,1271.64,1029.95,0.15,2543.28,381.49,2161.79,101.89,Debit Card,Email,Standard,3.99,6,United Kingdom,Wales,Swansea,FALSE
ORD300794,05-04-2025,C50038,Home Office,P4410,Fashion,Footwear,1,116.7,53.59,0,116.7,0,116.7,63.11,Credit Card,Social,Standard,3.99,7,United States,South,Austin,FALSE
ORD300299,06-04-2025,C50102,Corporate,P3458,Fashion,Men's Apparel,1,19.93,9.48,0,19.93,0,19.93,10.45,PayPal,Social,Standard,3.99,4,Germany,Bavaria,Nuremberg,FALSE
ORD300517,06-04-2025,C50026,Consumer,P6820,Electronics,Smartphones,2,47.79,40.84,0.3,95.58,28.67,66.91,-14.77,Credit Card,Affiliate,Standard,3.99,8,United States,East,Boston,FALSE
ORD300316,06-04-2025,C50215,Consumer,P4544,Sports,Cycling,2,283.32,178.43,0.2,566.64,113.33,453.31,96.45,PayPal,Organic Search,Standard,3.99,6,Germany,Berlin,Berlin,FALSE
ORD300237,07-04-2025,C50101,Consumer,P7943,Beauty,Skincare,3,63.7,25.05,0,191.1,0,191.1,115.95,Debit Card,Email,Standard,3.99,4,United States,East,New York,FALSE
ORD300745,08-04-2025,C50021,Consumer,P8798,Beauty,Skincare,1,14.63,6.92,0.15,14.63,2.19,12.44,5.52,Credit Card,Direct,Standard,3.99,8,United Kingdom,Wales,Swansea,FALSE
ORD300895,08-04-2025,C50109,Consumer,P9322,Sports,Cycling,1,572.08,405.83,0,572.08,0,572.08,166.25,Cash on Delivery,Email,Standard,3.99,7,India,South,Bengaluru,FALSE
ORD300118,08-04-2025,C50319,Consumer,P9238,Beauty,Fragrance,4,73.61,31.83,0,294.44,0,294.44,167.12,Cash on Delivery,Paid Search,Express,9.99,3,United Kingdom,Wales,Cardiff,FALSE
ORD300808,09-04-2025,C50039,Consumer,P1002,Electronics,Headphones,1,181.23,156.83,0.1,181.23,18.12,163.11,6.28,Digital Wallet,Organic Search,Standard,3.99,7,United States,South,Atlanta,FALSE
ORD300858,09-04-2025,C50197,Home Office,P6074,Fashion,Footwear,1,29.57,13.23,0,29.57,0,29.57,16.34,PayPal,Paid Search,Express,9.99,3,Australia,NSW,Newcastle,FALSE
ORD300643,10-04-2025,C50294,Home Office,P9925,Sports,Fitness,1,476.54,289.09,0,476.54,0,476.54,187.45,Digital Wallet,Paid Search,Express,9.99,4,United Kingdom,Wales,Cardiff,TRUE
ORD300007,10-04-2025,C50112,Consumer,P3900,Books,Children's,1,20.15,12.44,0.15,20.15,3.02,17.13,4.69,PayPal,Paid Search,Standard,3.99,8,India,West,Mumbai,FALSE
ORD300773,10-04-2025,C50287,Consumer,P5070,Home & Kitchen,Appliances,1,23.94,12.19,0,23.94,0,23.94,11.75,Credit Card,Paid Search,Standard,3.99,4,India,West,Mumbai,FALSE
ORD300143,11-04-2025,C50306,Consumer,P1315,Electronics,Smartphones,1,1294.29,1057.72,0,1294.29,0,1294.29,236.57,PayPal,Email,Standard,3.99,5,Germany,Bavaria,Nuremberg,FALSE
ORD300115,11-04-2025,C50231,Consumer,P1204,Beauty,Skincare,1,57.97,24.32,0,57.97,0,57.97,33.65,Debit Card,Social,Standard,3.99,8,United Kingdom,Wales,Cardiff,TRUE
ORD300916,13-04-2025,C50260,Corporate,P6315,Fashion,Bags,3,56.34,20.71,0,169.02,0,169.02,106.89,Credit Card,Paid Search,Express,9.99,2,Australia,Victoria,Melbourne,TRUE
